address,flag,avgTimeBetweenSentTnx,avgTimeBetweenRecTnx,lifetime,sentTransactions,receivedTransactions,createdContracts,numUniqRecAddress,numUniqSentAddress,minValReceived,maxValReceived,avgValReceived,minValSent,maxValSent,avgValSent,totalTransactions,totalEtherSent,totalEtherReceived,totalEtherSentContracts,totalEtherBalance
0x33cbe8778c6e0d2c2d8b11b6b5821c85c7a36d86,0,0.0,0.0,438.3,1,1,0,1,1,0.049346,0.049346,0.049346,0.048726,0.048726,0.048726,2,0.04872623,0.04934623,0.0,0.00062
0x33ce09eec053e1a4bf847046135a94a4ec5f7260,0,160.85,0.54,322.78,2,2,0,2,2,44.460639,56.539361,50.5,3.999424,96.999592,50.499508,4,100.9990158,101.0,0.0,0.000984218
0x33d4a71e82d18ab897e547d8ef19eaabf07d8d9a,0,162.92,0.0,325.83,2,1,0,1,2,101.0,101.0,101.0,1.00048,99.998535,50.499508,3,100.9990158,101.0,0.0,0.000984218
0x33d5bc6de50b0a8b0e421e74fcbd3d91b9642181,0,25.67,0.49,78.0,3,2,0,2,3,31.131708000000003,69.86829200000001,50.5,0.044365,55.09468199999999,33.666163,5,100.998488,101.0,0.0,0.001512
0x33e2dd4a0c64e19eb4a92cbe28d3300e554db080,0,0.0,0.0,93.08,1,1,0,1,1,0.39067,0.39067,0.39067,0.390197,0.390197,0.390197,2,0.390197244,0.39067043,0.0,0.000473186
0x33e52c2b40aa4bbae444c338e6371f97dce5d08b,0,0.0,5604.36,291426.48,0,52,1,4,0,0.0,1.004553,0.669844,0.0,0.0,0.0,53,0.0,34.83190827,0.0,34.83190827
0x33f28ddc58dd297894b156a9bfc67afd94933872,0,0.0,0.0,47.62,1,1,0,1,1,0.035,0.035,0.035,0.034528,0.034528,0.034528,2,0.034528341,0.035,0.0,0.000471659
0x33f524dca40bd728ae248b00e8f527d46aa864fa,0,738.38,758.66,778799.4,578,464,0,139,213,0.015,645.0,25.254746,0.0,875.0,20.281562,1042,11722.7429,11718.20202,0.0,-4.540886436
0x33f53d3222d6181c19722beb99a7b663bb356fc7,0,5450.02,8607.45,555420.95,34,43,0,3,3,0.0044,149.0,20.867403,0.0,382.487559,26.390598,77,897.2803285,897.2983445,0.0,0.018016049
0x33f67d9f52a83f8f84ab3c14695c3e6a5f20739f,0,22.26,0.0,66.78,3,1,0,1,3,101.0,101.0,101.0,0.43859,82.973903,33.666149,4,100.998446,101.0,0.0,0.0015539999999999
0x33f9da14bfccc7f1dac986573be0180106355ad1,0,162.05,0.5,325.1,2,2,0,2,2,15.979538,85.020462,50.5,0.895,100.104016,50.499508,4,100.9990158,101.0,0.0,0.000984218
0x3402f6ce5ec93dcd84eb7f0fa4b6d8806c5e3b66,0,163.02,0.0,326.03,2,1,0,1,2,101.0,101.0,101.0,3.590732,97.408283,50.499508,3,100.9990158,101.0,0.0,0.000984218
0x3405928a75bb0134d256871a0a5735442d440c2a,0,23.21,0.0,69.63,3,1,0,1,3,101.0,101.0,101.0,4.765752,52.757624,33.666149,4,100.998446,101.0,0.0,0.0015539999999999
0x340f90e16e8cf4010ab77e9c27f7712f30a0ca23,0,984.61,2518.76,87561.22,48,16,0,12,19,0.1,60.5586,11.342021,0.0,56.330542,3.780111,64,181.4453111,181.4723413,0.0,0.0270302
0x34155654d2a6ef9126de1998aedd50fd8cbf26c4,0,800.54,3782.63,813543.02,161,181,0,43,76,0.003337,39.99,2.49453,0.0,40.0,2.880664,342,463.7869,451.5100055,0.0,-12.27689455
0x341779bf2b7c0eba79b92851f789edc4ae5c99d5,0,0.0,136.26,131657.12,1,2,0,2,1,0.03,0.244894,0.137447,0.274453,0.274453,0.274453,3,0.27445284,0.27489384,0.0,0.000441
0x341973b8698ad386dd794c3367e99659dcfc5385,0,0.0,0.0,0.0,0,1,0,1,0,0.001,0.001,0.001,0.0,0.0,0.0,1,0.0,0.001,0.0,0.001
0x34268f8c1ab79d2ebfb59e9637a59a3d323f0afd,0,0.0,4562.06,319344.2,0,70,1,3,0,0.0,1.003054,0.84105,0.0,0.0,0.0,71,0.0,58.87351086,0.0,58.87351086
0x3428a00a51ca130a62cd3309c4091dc6fc11c631,0,4751.72,7781.79,781966.58,27,84,0,6,5,0.005,85.244469,4.775108,0.0,94.73435,14.855455,111,401.0972834,401.1091001,0.0,0.011816742
0x342b4cd5bfdcdb2c412eb7af31685dd9cf379bd8,0,19507.26,68156.43,564996.67,8,6,0,2,3,0.005,120.0,39.095,0.0,119.997,29.320581,14,234.5646485,234.57,0.0,0.005351549
0x342e0f268c58aa98ac438421453e7ba767ded9e2,0,5161.43,6369.79,210634.62,26,12,0,3,13,0.0001,10.0,3.445242,0.0,10.0,1.588759,38,41.30772933,41.34290569,0.0,0.035176362
0x343379619bab764d546d1dbb5fd13d2eb4375c18,0,34.77,4933.56,248416.35,50,50,0,2,2,0.055823,0.5,0.122227,0.054773,0.49895,0.121031,100,6.05155512,6.111338425,0.0,0.059783305
0x343e94f9c1dc92955ebd711611d4adf47ba43a22,0,17.94,2060.97,83138.48,39,40,0,3,1,0.089,59.0,9.566143,0.0885799999999999,58.99958,9.811008,79,382.6293232,382.6457032,0.0,0.01638
0x3440e75d16c79fa2c67bff4041ab3ea06c6824d0,0,636.62,1056.25,768007.43,113,659,0,9,3,0.048144,1635.79,8.878017999999997,0.102807,1649.834637,51.777827,772,5850.894501,5850.613836,0.0,-0.280664247
0x3441f925e7ddab1df44650355dfbbaad57d2a443,0,155.76,1619.3,1045320.87,5214,144,0,36,3365,0.001,165.223152,57.076446,0.0,90.158929,1.557115,5358,8118.796052,8219.008183,0.0,100.2121315
0x3442e29ddf468bc438d57b01fd0c2648d633f8e4,0,0.0,0.0,3.03,1,1,0,1,1,0.1,0.1,0.1,0.09938,0.09938,0.09938,2,0.09938,0.1,0.0,0.00062
0x3444afbaead9b630bf0bdd3292b12223b7209fc7,0,18.13,6.99,68.37,3,2,0,2,3,31.869197,69.130803,50.5,2.188456,72.584331,33.666149,5,100.998446,101.0,0.0,0.0015539999999999
0x3447bf18a51f41bbb20aad8b96259e36a80e4874,0,13676.14,45637.72,684414.1,10,12,0,6,4,0.002,8.99,2.6388990000000003,0.0,9.58,3.165873,22,31.65873432,31.66679,0.0,0.008055678
0x3449baf741e3e80c5ca109f126d0eb7259f811a6,0,6034.56,3053.94,513891.02,72,26,0,11,36,0.01,49.706267,13.022715,0.0,45.0,4.967889,98,357.6880000000001,338.5905776,0.0,-19.0974224
0x344ae078033cfa8495226a0c797c9092d3417052,0,16.9,0.0,50.7,3,1,0,1,3,101.0,101.0,101.0,8.0,72.439544,33.666149,4,100.998446,101.0,0.0,0.0015539999999999
0x344b4e61acc56f87f0ee1fec9763172cec8b7fd9,0,17171.6,11439.07,1024381.72,45,22,0,15,28,0.0,121.0,32.896731,0.0,175.0,15.831052,67,712.397338,723.7280887999998,0.0,11.33075076
0x34579ccc0a0666a514923063edee3b79bfc15347,0,0.0,0.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
0x3458ac1ac6f9e9d1fbaf6d4c598d491e4f4fd938,0,14.59,0.0,58.37,4,1,0,1,3,101.0,101.0,101.0,0.832792,79.672329,25.249475,5,100.9979,101.0,0.0,0.0021
0x345e5599498397cc034c056816625737e221818a,0,2469.73,5983.05,45777.22,4,6,0,6,3,0.1,132.313351,42.500709,0.001,218.401367,63.75059200000001,10,255.002367,255.0042532,0.0,0.001886178
0x3460158c5de3a61c010ce718b38efa2e44a78b85,0,1924.15,5885.43,351431.32,45,45,0,41,3,0.022218,2.494337,0.298309,0.003711,2.493182,0.297505,90,13.38772876,13.42388352,0.0,0.036154765
0x346535d1723acc6f237f112876cf85749b24262e,0,10777.03,25458.58,480903.52,21,10,0,7,13,1.97,50.0,16.278526,0.0,56.0,8.072238,31,169.517,162.78526000000005,0.0,-6.731739999999999
0x346abf2004b511a44db1f2a07e4ef9797a4d4d60,0,3489.53,479.56,440786.35,62,468,0,6,2,0.011475,4.142844,0.996382,0.077899,24.294441,7.52718,530,466.6851333000001,466.3069727,0.0,-0.378160539
0x346f118ead9871f1608ba9d737c1459f5a9dd2df,0,0.0,0.0,288.05,1,1,0,1,1,1.0,1.0,1.0,0.9978,0.9978,0.9978,2,0.9978,1.0,0.0,0.0022
0x347e609b64777713036434880b2bb77a06d6d0ed,0,0.0,0.0,32.03,1,1,0,1,1,5.994792,5.994792,5.994792,5.994288,5.994288,5.994288,2,5.994287537000001,5.994791537,0.0,0.000504
0x347f197e1a6baf6e723ad3af514ae9d73e1d2960,0,161.28,0.4,323.75,2,3,0,3,2,1.298741,80.89895,33.666667,3.0,97.999016,50.499508,5,100.9990158,101.0,0.0,0.000984218
0x348d65c52eca77a38535c0f2621501ccdd2647ef,0,0.0,0.0,2.12,1,1,0,1,1,1.0,1.0,1.0,0.999409,0.999409,0.999409,2,0.999408824,1.0,0.0,0.000591176
0x3497627895b72774927848239e923fe68997cc52,0,19892.7,5782.56,737414.95,33,14,0,6,13,1.284,26.154232,9.179741,0.0,29.0,4.013636,47,132.45,128.516376,0.0,-3.93362403
0x34a213ee19cbe47010854eeee878cf4af1a67069,0,20.07,1350.64,4112.15,3,3,0,3,1,0.0697,0.204,0.114567,0.06925,0.203496,0.114109,6,0.342326362,0.3437,0.0,0.001373638
0x34a31c42a435849c44b72c481abe2b74a1f99d5d,0,105.77,0.0,211.53,2,1,0,1,2,3.18888,3.18888,3.18888,1.0,2.187998,1.593999,3,3.187998,3.18888016,0.0,0.00088216
0x34b2763c8b429357181add14e6695e12cd988127,0,2.5,24131.49,96535.98,4,4,0,2,1,40.5391,300.0,141.383525,40.537394,299.9993,141.382592,8,565.5303691,565.5341,0.0,0.003730932
0x34be54b435a8af03929d99f2f500937ddcf1bc9f,0,2.77,62.09,28038.68,9994,6,0,2,4,0.1,8.9,2.764689,0.0,0.0,0.0,10000,0.0,16.58813651,0.0,16.58813651
0x34cd14e564d8c82673adc0980a94736b38e13b68,0,163.9,0.0,327.8,2,1,0,1,2,101.0,101.0,101.0,0.308259,100.690756,50.499508,3,100.9990158,101.0,0.0,0.000984218
0x34cf0a3eedcbaacaecf240b55693d6bcb192e8a4,0,0.0,334.64,2680.68,1,2,0,1,1,0.095,65.995,33.045,66.089559,66.089559,66.089559,3,66.089559,66.09,0.0,0.000441
0x34df6fceb823b0d0f65f73d5c1a3c471f090f0ca,0,3.27,4715.62,9437.78,2,2,0,1,2,0.043165,0.242897,0.143031,0.042745,0.242425,0.142585,4,0.285170004,0.28606164,0.0,0.000891636
0x34e67a96933bab060970a9ec09fefb67231a34fb,0,15.0,9732.68,126719.85,13,13,0,7,1,0.8945049999999999,16.0504,7.410372,0.892747,16.048642,7.408293,26,96.30781408,96.33483876,0.0,0.02702468
0x34f94a00cb633b53be4dc5e751632ec283837783,0,2.38,0.0,7.15,3,2,0,2,3,636.027926,1364.972074,1000.5,0.01,1632.137745,666.999528,5,2000.998585,2001.0,0.0,0.001414909
0x35028abf6411c2f9135221c655249a776d0f6678,0,23.39,0.0,70.17,3,1,0,1,3,101.0,101.0,101.0,0.01,56.395951,33.666149,4,100.998446,101.0,0.0,0.0015539999999999
0x3509f7bd9557f8a9b793759b3e3bfa2cd505ae31,0,55.57,68.37,680886.22,217,9783,0,43,5,0.00204,29.19112,1.356686,2.267742,516.095204,59.705347,10000,12956.06037,13272.46186,0.0,316.4014952
0x350d038b70e4acea961427347c6bed44ad8a3d50,0,0.0,2031.71,201139.0,0,99,1,7,0,0.0,8.999,0.955405,0.0,0.0,0.0,100,0.0,94.58508922,0.0,94.58508922
0x3520b0be89551596637d9df6f82d910fff2c6529,0,15.96,470.28,972.48,2,2,0,1,1,0.54748,4.319096,2.433288,0.5441229999999999,4.304096,2.42411,4,4.84821928,4.86657638,0.0,0.0183571
0x352143be6cd0522ed6d715e6a4b389d43b69d18c,0,0.0,0.0,183884.68,1,1,0,1,1,0.8619969999999999,0.8619969999999999,0.8619969999999999,0.861556,0.861556,0.861556,2,0.86155637,0.86199737,0.0,0.000441
0x3521f15e8a372283fe526467c18cfbad7f6611f0,0,0.0,0.0,1.72,1,1,0,1,1,0.1,0.1,0.1,0.099395,0.099395,0.099395,2,0.099395026,0.1,0.0,0.000604974
0x352a3d9fde79fd356017ee05156f2959cbf76866,0,492.76,224404.42,901559.75,8,4,0,4,5,0.09174,2.72,0.785745,0.000418,2.665012,0.392621,12,3.14096572,3.14298,0.0,0.00201428
0x353846831d58aeb7cd4cbd0091eb426440e0ab0b,0,0.0,1959.67,342942.6,0,175,1,2,0,0.0,19.60346,5.376566,0.0,0.0,0.0,176,0.0,940.8989911,0.0,940.8989911
0x3538e6deb6006ed8c51b83d67acd8b9ab9a55b48,0,22.72,0.0,68.15,3,1,0,1,3,101.0,101.0,101.0,0.9,63.33035699999999,33.666149,4,100.998446,101.0,0.0,0.0015539999999999
0x353c8c972b23c5d4b33d1f7db9ded856e07fbaf3,0,10561.92,53480.68,874130.45,22,12,0,6,14,0.040153,6.995184,1.583038,0.0,3.5,0.950227,34,20.905,18.99645491,0.0,-1.908545093
0x353cee5ee88430078eec0299efb50e87b79f2c49,0,154657.51,0.0,463972.53,3,1,0,1,2,1.689931,1.689931,1.689931,0.024716,1.544289,0.563002,4,1.689005218,1.68993136,0.0,0.000926142
0x3546316f7f85a18f814816863291720a6a39a60d,0,2.73,6982.23,13969.9,2,2,0,2,1,17.014834,40.0,28.507417,17.014414000000002,39.99958,28.506997,4,57.01399362,57.01483362,0.0,0.00084
0x3547905beebdee2944e012e7eb98bf48b40cb7e2,0,18.32,0.0,54.97,3,1,0,1,3,101.0,101.0,101.0,1.0,95.193612,33.666149,4,100.998446,101.0,0.0,0.0015539999999999
0x356197840bf481cda31b7673f97b0593c5cebfe7,0,454.38,634.91,1017038.23,11,1594,0,2,2,0.020378,0.201848,0.05328,0.04962,13.0,2.452727,1605,26.98,84.92754904,0.0,57.94754905
0x3565bc09ba198fb40e831dfd9c4edb65c1cb20bb,0,163.47,0.14,327.37,2,3,0,3,2,2.40966,50.897156,33.666667,1.999496,98.999478,50.499487,5,100.9989738,101.0,0.0,0.001026218
0x35672be75aac127edb9faa748dd483f2beafd16e,0,25531.52,5035.52,734670.72,27,9,0,3,18,0.0,119.8378,38.379867,0.0,119.0,14.718020999999998,36,397.3865578000001,345.4188,0.0,-51.96775781
0x35687fc923912897e5859a8b02415304f910f522,0,2752.07,26631.65,950313.48,55,30,0,3,20,1.067916,54.569144,12.855549,0.0,54.5,7.042109,85,387.3159811,385.66648210000005,0.0,-1.64949904
0x35691d9d2c145ddde2580a81c695809e29129911,0,0.0,0.0,0.0,0,1,0,1,0,8.5,8.5,8.5,0.0,0.0,0.0,1,0.0,8.5,0.0,8.5
0x35727cb96fde97c09f0b37ea22749d9f5e03541a,0,0.0,0.0,3.2,1,1,0,1,1,19.99895,19.99895,19.99895,19.99811,19.99811,19.99811,2,19.99811,19.99895,0.0,0.00084
0x3573f6be93ca7a74c97d02a9df5a6ded5e3ef037,0,9305.88,7089.83,32791.43,2,2,0,1,2,2.476232,4.995,3.735616,2.473557,4.994,3.733779,4,7.46755715,7.47123215,0.0,0.003675
0x35756b28f4b749de31c17eabddd3bde990512eea,0,20.77,0.0,62.3,3,1,0,1,3,101.0,101.0,101.0,0.05,54.68379,33.666149,4,100.998446,101.0,0.0,0.0015539999999999
0x3585ba03f329edd438afb100e735c9184bbb3ee0,0,85.6,1272.51,803700.77,202,618,0,9,1,0.005397,4.0,0.337962,0.499473,3.998723000000001,1.033133,820,208.6929354,208.8603836,0.0,0.167448159
0x3586781523bd02a377dfbc5ec2d5f9e2414979b6,0,162.23,0.03,324.53,2,2,0,2,2,48.960302,52.039698,50.5,48.998974,52.0,50.499487,4,100.9989738,101.0,0.0,0.001026218
0x358a99c8bdbcc4c866cab7c63ecc986f753b6a11,0,9521.8,6496.51,548093.73,33,36,0,1,2,0.014738,7.353150999999999,1.002566,0.0034,7.352675,1.093283,69,36.07834520000001,36.09236355,0.0,0.014018347
0x3597460e7da0456fed39280ffdd15777780c50fe,0,8949.04,29806.07,468092.53,19,10,0,10,9,0.01,0.997565,0.34488,0.0,1.64264,0.306535,29,5.824160497,3.44880412,0.0,-2.375356377
0x35a0770cda49d63ed035b4501e7ff1600b9e65fc,0,2.95,4257.15,59641.3,14,14,0,2,1,0.121182,1.983838,0.941195,0.120762,1.983418,0.940775,28,13.17085659,13.17673659,0.0,0.00588
0x35a331a51714582120f0f0a0ce2a60f489be5e96,0,7.48,23684.7,142160.55,7,6,0,4,1,1.99,50.0,15.1225,1.9888,45.004265,12.961399,13,90.72979426,90.735,0.0,0.00520574
0x35a344f3bbc856246dda2b72843fc8f70c38c678,0,3610.63,48827.05,974652.08,13,19,0,10,8,0.023066,10.338545,0.676096,0.0,3.117506,0.987549,32,12.83814053,12.84583132,0.0,0.007690784
0x35a80a8f2e3f6533f2b7ee9ceadad1b6007e2604,0,0.0,4627.71,319312.13,0,69,1,4,0,0.0,1.004336,0.801578,0.0,0.0,0.0,70,0.0,55.30887946,0.0,55.30887946
0x35aa838e84f3086dc7f29e0047c8a7821145cecc,0,0.0,0.0,2.38,1,1,0,1,1,1.321723,1.321723,1.321723,1.321251,1.321251,1.321251,2,1.321251014,1.32172265,0.0,0.000471636
0x35b7b97e997132714756dd45f9a72d1a624a07b1,0,155.95,0.0,311.9,2,1,0,1,2,101.0,101.0,101.0,1.3922,99.606816,50.499508,3,100.9990158,101.0,0.0,0.000984218
0x35bf69fd04c13eec841e25cc58809174500b96a7,0,0.0,1757.99,226780.37,0,129,1,2,0,0.0,0.6032310000000001,0.250161,0.0,0.0,0.0,130,0.0,32.27078927,0.0,32.27078927
0x35c4032cf3738d09d11f8e297c78da325e1fb733,0,25.48,0.28,77.02,3,2,0,2,3,33.316011,67.683989,50.5,2.534007,79.761859,33.666163,5,100.998488,101.0,0.0,0.001512
0x35d9e90113ab8438862adafc51279dbf12073f3c,0,19.43,0.38,78.88,4,3,0,3,3,14.274463,55.99831999999999,33.666667,0.001,90.777534,25.249496,7,100.997984,101.0,0.0,0.002016
0x35dd9e2c727b64af6f741417d03cf8ae149c6f2b,0,3832.66,20453.16,374458.65,39,11,0,4,18,0.01347,27.197169,6.817887,0.0,21.508693,4.359305,50,170.01289939999995,74.99675469,0.0,-95.01614472
0x35e69cd65886ec0f6f6bccfe53456226de8bd08c,0,20.52,0.0,61.55,3,1,0,1,3,101.0,101.0,101.0,0.19906,53.939315,33.666149,4,100.998446,101.0,0.0,0.0015539999999999
0x35e72027b290864c1cc4c94bd54c6e685527d02d,0,5866.71,2119.58,56396.1,6,10,0,2,2,24.99,70.0,29.491,25.0,75.0,49.151167,16,294.907,294.91,0.0,0.003
0x35e9ab45ca7078656fe29de20aa705b8118b8678,0,5938.07,11706.47,429407.2,25,24,0,19,3,0.005,21.5,4.578251,0.0,21.49958,4.394682,49,109.86704,109.878029,0.0,0.010988961
0x35ea42f703b3b87b400833bd5d425810392ac7fc,0,23.98,761.55,1541063.2,1289,1983,0,12,3,0.0,14.99,0.6590090000000001,0.483114,14.98937,1.012759,3272,1305.445757,1306.814135,0.0,1.368378233
0x35eaeb19e59fb4e14fd3ca16dc9da73d03ec51fe,0,18.77,138.96,1483.4,5,10,0,4,5,0.005,827.7191,95.226721,0.004538,931.71742,190.452969,15,952.2648429,952.2672131,0.0,0.002370218
0x35f173f8ee55bd5d3bd19169c8d02b096ec2669f,0,22351.04,5730.95,494014.03,18,16,0,7,9,0.0014869999999999,3.348034,1.285465,0.0,2.1,1.092074,34,19.65732843,20.56743944,0.0,0.910111008
0x35f8078d37906fa4b4c74cdbb5855dc76e5b71fb,0,0.0,2534.07,319292.87,0,126,1,4,0,0.0,0.370366,0.1776599999999999,0.0,0.0,0.0,127,0.0,22.38514299,0.0,22.38514299
0x3605fc35932ab8e5c7d2b19da72f13844381bd1b,0,159.14,0.69,319.67,2,2,0,2,2,45.129696,55.870304,50.5,2.999496,97.99952,50.499508,4,100.9990158,101.0,0.0,0.000984218
0x360947e392c7b11eaea12a2642799a8df331ca7e,0,535.04,5922.75,994620.28,1704,14,0,6,15,0.0,4.0,1.598936,0.0,13.2,0.039659,1718,67.57934222,22.38510605,0.0,-45.19423616
0x360c097f1ec5de025431ef79187601b038fc9b9f,0,13430.7,16340.08,940588.23,53,14,0,13,20,0.09,11.40347,5.325508,0.0,10.0,1.085525,67,57.53280983,74.5571056,0.0,17.02429577
0x36129a807094f2a2ab1883c524e4cfa629596019,0,0.0,1817.01,192603.35,0,106,1,3,0,0.0,0.540112,0.217013,0.0,0.0,0.0,107,0.0,23.0033331,0.0,23.0033331
0x36171a892cff3f89bea7e9f45e65009678e4e01b,0,3.65,197940.52,791776.7,4,4,0,4,2,9.996362,1442.151866,418.361676,9.995306,1442.151446,418.359309,8,1673.437235,1673.446702,0.0,0.009467107
0x361de628715053bc29bc40a89d66a180eb9ee085,0,106.33,0.21,319.4,3,2,0,2,2,22.587241,78.412759,50.5,0.6494300000000001,99.349586,33.66617100000001,5,100.9985118,101.0,0.0,0.001488218
0x3621466f023fa88cdc9d9dcd81f147d93ed3e436,0,0.0,2412.23,226749.52,0,94,1,4,0,0.0,1.0867129999999998,0.42474,0.0,0.0,0.0,95,0.0,39.92552298,0.0,39.92552298
0x3629b45bbf972adc23c064d31b7d7c6ce17415d5,0,14.27,847.93,1727478.58,1978,2004,0,11,3,0.010018,81.322676,4.690398,0.112279,81.321485,4.751224,3982,9397.920647,9399.557032,0.0,1.636385026
0x362c622ca61a7d7d2a86fb98c07bb204808ecb29,0,2623.88,486.72,6221.2,2,2,0,1,1,2.57,87.44,45.005,2.569748,87.439748,45.004748,4,90.00949597,90.01,0.0,0.00050403
0x36380f7a3e23d12c44df4420daf5ee47c3b063f9,0,0.0,32396.62,226776.35,0,7,1,4,0,0.0,6.711415,2.169652,0.0,0.0,0.0,8,0.0,15.18756381,0.0,15.18756381
0x36438e9604793228868dd7adf008339c70d5bc15,0,2.97,0.0,8.92,3,2,0,2,3,102.600415,1898.399585,1000.5,112.508065,1688.4914989999993,666.999528,5,2000.998585,2001.0,0.0,0.001414909
0x364499826ade4a7a4ce79472249806db7f0cf06b,0,2614.2,2118.86,532800.37,126,96,0,41,67,0.0,37.995,8.270401,0.0,63.0,6.4053330000000015,222,807.0719433999999,793.9585304999998,0.0,-13.11341292
0x364515caf9d7cea6575e0dc17a3538cd88e66823,0,34.84,5361.18,16188.07,3,3,0,3,1,2.0,3.5,2.5,1.999537,3.499418,2.499498,6,7.498493152999999,7.5,0.0,0.001506847
0x36459e1f2a115bf720140314e8e212b57aefc8fa,0,15.61,19327.87,96717.38,5,5,0,1,5,1.0,8.01,4.202764,0.99958,8.009496,4.202327,10,21.011636,21.01382000000001,0.0,0.002184
0x364bc189cf2a6bc58b737cf9f7052a54e8a1737c,0,27.93,3011.5,15392.6,12,5,0,1,4,0.0001,4.17,1.23602,0.0,4.165,0.513917,17,6.167000000000002,6.1801,0.0,0.0131
0x3658786ecd837b5f97a3a40fbc4baab051f71518,0,914.86,6018.77,259433.22,27,39,0,3,1,0.001111,0.140096,0.067484,0.039939,0.139472,0.097059,66,2.620598273,2.631878259,0.0,0.011279985
0x36592cccdf4342a4282d7e6d5064c2d486ba6bfb,0,21.39,0.0,64.17,3,1,0,1,3,101.0,101.0,101.0,3.72538,53.91641,33.666149,4,100.998446,101.0,0.0,0.0015539999999999
0x365ae9e01caa1c26cf48b02c32ceaa65b7fb037f,0,3.14,784.01,379403.92,482,482,0,4,1,0.199942,9.176517,1.090077,0.199229,9.17579,1.089319,964,525.0515839999998,525.4169456000002,0.0,0.365361549
0x365b730b44056e1016bb0276c29585cd8bdedf73,0,21.94,0.0,65.82,3,1,0,1,3,101.0,101.0,101.0,7.973282000000001,78.025164,33.666149,4,100.998446,101.0,0.0,0.0015539999999999
0x36628bb28199a4f2e131fee8faa6b39237a6f33b,0,5.14,783.05,649236.18,779,824,0,18,1,2.085653,286.417343,56.381856000000006,2.085233,2953.52516,59.638411,1603,46458.32201,46458.64919,0.0,0.327180008
0x367ab58c0746c85e7daaaf067bb6334af39a0ded,0,0.0,31305.0,219135.02,0,7,1,1,0,1.0,6.0800800000000015,2.056072,0.0,0.0,0.0,8,0.0,14.39250575,0.0,14.39250575
0x3681f7a0b330822a3342976888e771a2481835b0,0,158.4,0.69,318.18,2,2,0,2,2,44.673373,56.326627,50.5,6.0,94.999016,50.499508,4,100.9990158,101.0,0.0,0.000984218
0x3682e986e96e73939ed3238843c71d3d778fe5ba,0,67691.12,0.0,135382.23,2,1,0,1,2,0.70927,0.70927,0.70927,0.107,0.29554,0.20127,3,0.40253994,0.70926957,0.0,0.30672963
0x36889bdb284d4490c03399dbe11b73983ec2a424,0,163.83,0.0,327.67,2,1,0,1,2,101.0,101.0,101.0,0.99916,99.999856,50.499508,3,100.9990158,101.0,0.0,0.000984218
0x36bb84e84e5990e0e8b06f1d6b3afc70e09a4cf5,0,0.0,0.0,5.7,1,1,0,1,1,1.003982,1.003982,1.003982,1.00351,1.00351,1.00351,2,1.003510264,1.0039819,0.0,0.000471636
0x36bdc74443466d1b5b1c08963a6efe9bcbcc194f,0,14.79,529.38,1642365.92,2879,3022,0,8,3,0.010005,31.649559000000004,2.258151,0.499446,31.648916,2.369419,5901,6821.556645999999,6824.131634,0.0,2.574987535
0x36c0b719e36197a4454baac43489a0fc620ef070,0,11200.08,5511.61,234671.05,18,6,0,6,8,0.05,10.0,4.266438,0.0,10.04475,1.421005,24,25.57809135,25.598627,0.0,0.020535648
0x36c0c64f8d44b2b1c50e76d4b94f5b9e6a3c2ec3,0,3221.64,4480.04,983405.0,283,16,0,11,73,0.00763,0.513157,0.121316,0.0,3.96,0.081465,299,23.05448399,1.94105029,0.0,-21.1134337
0x36c75efdcd7712e7501cffd8066e899a0ff5858c,0,0.0,0.0,107.1,1,1,0,1,1,0.53,0.53,0.53,0.5278,0.5278,0.5278,2,0.5278,0.53,0.0,0.0022
0x36cef04b8fb1679e877499a564b144b8732358fc,0,9174.48,1032.22,972841.62,103,27,0,12,57,0.012692,4.9825,1.643345,0.0,2.7,0.4235060000000001,130,43.62113318,44.37031997,0.0,0.749186791
0x36cf90c4db0498ba6a525870867e700bf53a9866,0,9676.37,46570.37,300586.47,7,5,0,2,7,0.06,10.918805,7.235761,0.0,10.105,5.157857,12,36.105,36.178805,0.0,0.073805
0x36d0002a39bbe8b828da5225e9f5d2bb997bb283,0,18424.89,48149.18,551017.42,9,8,0,5,2,1.0,44.992054,11.418546,0.001732,44.991237,10.14844,17,91.33595656,91.34836781,0.0,0.012411241
0x36d3637516a869a81e64191532ebd83a35f3cd20,0,0.0,0.0,0.95,1,1,0,1,1,4.395,4.395,4.395,4.394214,4.394214,4.394214,2,4.39421394,4.395,0.0,0.00078606
0x36d81f643f4d962c68bdd14f7488397029e17d69,0,6900.67,7993.31,1188813.58,141,27,0,10,41,0.002108,2428.901417,280.702992,0.0,2427.0,56.31075300000001,168,7939.816234999998,7578.980785,0.0,-360.8354499
0x36d9b8d8079a9c1acf7ba9988cb4017c616bff26,0,0.0,0.0,537.6,1,1,0,1,1,1.99,1.99,1.99,1.989748,1.989748,1.989748,2,1.98974798,1.99,0.0,0.00025202
0x36e5c3ed796c9d61a7b450b5b72403f0d6edcc29,0,0.0,1881.38,244579.02,0,130,1,6,0,0.0,1.9,0.208538,0.0,0.0,0.0,131,0.0,27.10995407,0.0,27.10995407
0x36ee472dc8b51d2eb743294de3b37fddf7634b58,0,21.65,0.0,64.95,3,1,0,1,3,101.0,101.0,101.0,0.99895,53.135948,33.666149,4,100.998446,101.0,0.0,0.0015539999999999
